model code|trim code|trim description|price|pricfrom|priceto|model year|incl tax|active
8WCBBG|AG|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCBBG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2023|N|Y
8WCBBG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCBBG|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCBBG|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCBBG|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2023|N|Y
8WCBBG|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCBBG|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2023|N|Y
8WCBBG|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCBBG|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCBBG|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCBBG|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCBBG|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCBBG|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCBBG|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCBBG|EL|Titanium Black/Titanium Black/Black/ Cer|     0.00|20240402|99991231|2023|N|Y
8WCBBG|EL|Titanium Black/Titanium Black/Black/ Cer|     0.00|20240402|99991231|2024|N|Y
8WCBBG|EM|Titanium Black/Titanium Black/Black/ Tit|     0.00|20240402|99991231|2024|N|Y
8WCBBG|EM|Titanium Black/Titanium Black/Black/ Tit|     0.00|20240402|99991231|2023|N|Y
8WCBBG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2023|N|Y
8WCBBG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCBBG|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCBBG|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCBBG|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2024|N|Y
8WCBBG|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2023|N|Y
8WCBBG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCBBG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
8WCBBG|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCBBG|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCBBG|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
8WCBBG|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2023|N|Y
8WCBDG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCBDG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2023|N|Y
8WCBDG|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20221003|99991231|2023|N|Y
8WCBDG|EI|Black-Black-Rock Grey/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCBDG|EI|Black-Black-Rock Grey/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCBDG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCBDG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2023|N|Y
8WCBDG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
8WCBDG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCC9G|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20230214|99991231|2023|N|Y
8WCC9G|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCC9G_E01|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20230214|99991231|2023|N|Y
8WCC9G_E01|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCC9G_E04|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG|AF|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG|AF|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCCBG|AG|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG|AG|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCCBG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCCBG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2023|N|Y
8WCCBG|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCCBG|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCBG|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCCBG|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2023|N|Y
8WCCBG|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2023|N|Y
8WCCBG|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCCBG|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCCBG|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCCBG|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCBG|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCCBG|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2024|N|Y
8WCCBG|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2023|N|Y
8WCCBG|EM|Rock Gray-Rock Gray-Granite Gray/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCBG|EM|Rock Gray-Rock Gray-Granite Gray/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCCBG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCCBG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2023|N|Y
8WCCBG|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCBG|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCCBG|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2024|N|Y
8WCCBG|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2023|N|Y
8WCCBG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
8WCCBG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCCBG|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCCBG|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
8WCCBG|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|AF|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|AF|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|AG|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|AG|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|EM|Rock Gray-Rock Gray-Granite Gray/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|EM|Rock Gray-Rock Gray-Granite Gray/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|EP|Acabamento interno Beats|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E01|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2023|N|Y
8WCCBG_E01|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|AF|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|AG|Cedar Brown-Cedar Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|BD|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|BE|Manganese Gray-Manganese Gray-Rock Gray/|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|BG|Okapi Brown-Okapi Brown-Granite Gray/ Bl|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|EM|Rock Gray-Rock Gray-Granite Gray/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|YS|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCBG_E04|ZF|Rock Gray-Rock Gray/Black-Black/Black/ T|     0.00|20240402|99991231|2024|N|Y
8WCCDG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2023|N|Y
8WCCDG|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCCDG|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20221003|99991231|2023|N|Y
8WCCDG|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCCDG|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCDG|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCDG|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCCDG|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2024|N|Y
8WCCDG|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2023|N|Y
8WCCDG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCCDG|EP|Acabamento interno Beats|     0.00|20240402|99991231|2023|N|Y
8WCCDG|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCCDG|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCDG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
8WCCDG|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E01|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|BC|Okapi Brown-Okapi Brown/Black-Black/ Bla|     0.00|20221003|99991231|2023|N|Y
8WCCDG_E01|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E01|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E01|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E01|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|EP|Acabamento interno Beats|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E01|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E01|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E01|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2023|N|Y
8WCCDG_E04|AH|Black Red-Black/Black-Black/Black/ Titan|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E04|EA|Rock Gray-Rock Gray/Black-Rock Gray/ Bla|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E04|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E04|EL|Atlas Beige-Atlas Beige/Black-Atlas Beig|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E04|EP|Acabamento interno Beats|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E04|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCCDG_E04|YM|Black-Black/Black-Black/Black/ Titanium|     0.00|20240402|99991231|2024|N|Y
8WCS4A|AU|Magma-Red-Magma Red-Granite Gray/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCS4A|AU|Magma-Red-Magma Red-Granite Gray/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCS4A|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCS4A|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8WCS4A|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCS4A|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8WCS4A_E05|AU|Magma-Red-Magma Red-Granite Gray/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCS4A_E05|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCS4A_E05|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCS4A_E22|AU|Magma-Red-Magma Red-Granite Gray/ Black-|     0.00|20240402|99991231|2024|N|Y
8WCS4A_E22|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WCS4A_E22|OQ|Rotor Gray-Rotor Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8WDRXA|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2023|N|Y
8WDRXA|QB|Black-Black-Crescendo Red/Black-Black/ B|     0.00|20240402|99991231|2024|N|Y
8WDRXA|QH|Black-Black/Black-Black/Black/Black|     0.00|20240402|99991231|2024|N|Y
8WDRXA|QH|Black-Black/Black-Black/Black/Black|     0.00|20240402|99991231|2023|N|Y
8WDRXA|QO|Moon Silver-Moon Silver-Rock Gray/ Black|     0.00|20240402|99991231|2023|N|Y
8WDRXA|QO|Moon Silver-Moon Silver-Rock Gray/ Black|     0.00|20240402|99991231|2024|N|Y
8WDRXA|UB|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8WDRXA|UB|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8YAACW|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2023|N|Y
8YAACW|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2024|N|Y
8YAACW|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2023|N|Y
8YAACW|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2024|N|Y
8YAACW|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2024|N|Y
8YAACW|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2023|N|Y
8YAACW_E01|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2024|N|Y
8YAACW_E01|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2024|N|Y
8YAACW_E01|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2024|N|Y
8YAACW_E18|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2024|N|Y
8YAACW_E18|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2024|N|Y
8YAACW_E18|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2024|N|Y
8YABCW|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2023|N|Y
8YABCW|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2024|N|Y
8YABCW|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2024|N|Y
8YABCW|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2023|N|Y
8YABCW|AN|Black Blue-Black/Black-Black/Black/ Stee|     0.00|20240402|99991231|2023|N|Y
8YABCW|AN|Black Blue-Black/Black-Black/Black/ Stee|     0.00|20240402|99991231|2024|N|Y
8YABCW|AO|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8YABCW|AO|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8YABCW|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2023|N|Y
8YABCW|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
8YABCW|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2024|N|Y
8YABCW|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2023|N|Y
8YABCW|BB|Parchment Beige-Parchment Beige/ Black-B|     0.00|20240402|99991231|2024|N|Y
8YABCW|BB|Parchment Beige-Parchment Beige/ Black-B|     0.00|20240402|99991231|2023|N|Y
8YABCW|BH|Parchment Beige-Parchment Beige-Steel Gr|     0.00|20240402|99991231|2024|N|Y
8YABCW|BH|Parchment Beige-Parchment Beige-Steel Gr|     0.00|20240402|99991231|2023|N|Y
8YABCW|BS|Brown-Brown-Steel Gray/ Black-Black/Blac|     0.00|20240402|99991231|2024|N|Y
8YABCW|BS|Brown-Brown-Steel Gray/ Black-Black/Blac|     0.00|20240402|99991231|2023|N|Y
8YABCW|BT|Limoncello-Steel Gray-Yellow/ Black-Blac|     0.00|20240402|99991231|2023|N|Y
8YABCW|BT|Limoncello-Steel Gray-Yellow/ Black-Blac|     0.00|20240402|99991231|2024|N|Y
8YABCW|DG|Steel Gray-Steel Gray-Yellow/BlackBlack/|     0.00|20240402|99991231|2024|N|Y
8YABCW|DG|Steel Gray-Steel Gray-Yellow/BlackBlack/|     0.00|20240402|99991231|2023|N|Y
8YABCW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8YABCW|EI|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8YABCW|ET|Steel Gray-Steel Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8YABCW|ET|Steel Gray-Steel Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8YABCW|EX|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8YABCW|EX|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8YABCW|EY|Steel Gray-Steel Gray-Anthracite/ Black-|     0.00|20240402|99991231|2024|N|Y
8YABCW|EY|Steel Gray-Steel Gray-Anthracite/ Black-|     0.00|20240402|99991231|2023|N|Y
8YACCW|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2024|N|Y
8YACCW|AC|Black-Black/Black-Black/Black/Steel Gray|     0.00|20240402|99991231|2023|N|Y
8YACCW|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2024|N|Y
8YACCW|AI|Black Silver-Black/Black-Black/Black/ St|     0.00|20240402|99991231|2023|N|Y
8YACCW|AN|Black Blue-Black/Black-Black/Black/ Stee|     0.00|20240402|99991231|2023|N|Y
8YACCW|AN|Black Blue-Black/Black-Black/Black/ Stee|     0.00|20240402|99991231|2024|N|Y
8YACCW|AO|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2023|N|Y
8YACCW|AO|Black-Black-Rock Gray/Black-Black/ Black|     0.00|20240402|99991231|2024|N|Y
8YACCW|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2024|N|Y
8YACCW|AR|Black-Black-Express Red/Black-Black/ Bla|     0.00|20240402|99991231|2023|N|Y
8YACCW|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2024|N|Y
8YACCW|BA|SteelGray/Black-Black/Black/SteelGray|     0.00|20240402|99991231|2023|N|Y
8YACCW|BB|Parchment Beige-Parchment Beige/ Black-B|     0.00|20240402|99991231|2024|N|Y
8YACCW|BB|Parchment Beige-Parchment Beige/ Black-B|     0.00|20240402|99991231|2023|N|Y
8YACCW|BH|Parchment Beige-Parchment Beige-Steel Gr|     0.00|20240402|99991231|2024|N|Y
8YACCW|BH|Parchment Beige-Parchment Beige-Steel Gr|     0.00|20240402|99991231|2023|N|Y
8YACCW|BS|Brown-Brown-Steel Gray/ Black-Black/Blac|     0.00|20240402|99991231|2024|N|Y
8YACCW|BS|Brown-Brown-Steel Gray/ Black-Black/Blac|     0.00|20240402|99991231|2023|N|Y
8YACCW|BT|Limoncello-Steel Gray-Yellow/ Black-Blac|     0.00|20240402|99991231|2023|N|Y
8YACCW|BT|Limoncello-Steel Gray-Yellow/ Black-Blac|     0.00|20240402|99991231|2024|N|Y
8YACCW|DG|Steel Gray-Steel Gray-Yellow/BlackBlack/|     0.00|20240402|99991231|2024|N|Y
8YACCW|DG|Steel Gray-Steel Gray-Yellow/BlackBlack/|     0.00|20240402|99991231|2023|N|Y
