model code|colour code|colour description|price|pricfrom|priceto|model year|incl tax|active
F5FS4A|Z7Z7|Chronos Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5FS4A_E07|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5FS4A_E07|Z7Z7|Chronos Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E07|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5FS4A_E24|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5FS4A_E24|Z7Z7|Chronos Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F5FS4A_E24|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PADG|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PADG|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PADG|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PADG|A2A2|Brilliant Black|     0.00|20230614|99991231|2024|N|Y
F5PADG|A2A2|Brilliant Black|     0.00|20220615|99991231|2023|N|Y
F5PADG|B1B1|No Colour Description - Contact VWSA IT|     0.00|20230616|99991231|2024|N|Y
F5PADG|H1H1|Manhattan Gray Metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|H1H1|Manhattan Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F5PADG|L5L5|Floret Silver Metallic|     0.00|20230614|99991231|2024|N|Y
F5PADG|L5L5|Floret Silver Metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PADG|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PADG|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20220615|99991231|2023|N|Y
F5PADG|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
F5PADG|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
F5PADG|Z9Z9|No Colour Description - Contact VWSA IT|     0.00|20230616|99991231|2024|N|Y
F5PCDG|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F5PCDG|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCDG|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCDG|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PCDG|6Y6Y|Daytona Gray Pearlescent| 12086.96|20220615|99991231|2023|N|Y
F5PCDG|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG|9W9W|Ascari Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCDG|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCDG|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PCDG|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20220615|99991231|2023|N|Y
F5PCDG|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
F5PCDG|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCDG|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PCDG|Z7Z7|Chronos Grey|     0.00|20220615|99991231|2023|N|Y
F5PCDG|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PCDG_E06|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PCDG_E06|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E06|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PCDG_E23|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PCDG_E23|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PCDG_E23|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PCFY|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F5PCFY|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCFY|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCFY|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PCFY|6Y6Y|Daytona Gray Pearlescent| 12086.96|20220615|99991231|2023|N|Y
F5PCFY|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY|9W9W|Ascari Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCFY|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCFY|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20220615|99991231|2023|N|Y
F5PCFY|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PCFY|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
F5PCFY|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
F5PCFY|Z7Z7|Chronos Grey|     0.00|20220615|99991231|2023|N|Y
F5PCFY|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PCFY|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PCFY_E06|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PCFY_E06|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E06|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PCFY_E23|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PCFY_E23|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PCFY_E23|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PRXA|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PRXA|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F5PRXA|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PRXA|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PRXA|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
F5PRXA|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PRXA|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PRXA|6Y6Y|Daytona Gray Pearlescent| 12086.96|20220615|99991231|2023|N|Y
F5PRXA|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PRXA|9W9W|Ascari Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PRXA|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PRXA|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PRXA|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
F5PRXA|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PRXA|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20220615|99991231|2023|N|Y
F5PRXA|R5R5|Sebring Black Crystal Effect| 43478.26|20220708|99991231|2023|N|Y
F5PRXA|R5R5|Sebring Black Crystal Effect| 43478.26|20230614|99991231|2024|N|Y
F5PRXA|T3T3|Nardo Gray|     0.00|20230614|99991231|2024|N|Y
F5PRXA|T3T3|Nardo Gray|     0.00|20220615|99991231|2023|N|Y
F5PRXA|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
F5PRXA|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PS4A|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F5PS4A|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PS4A|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
F5PS4A|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A|6Y6Y|Daytona Gray Pearlescent| 12086.96|20220615|99991231|2023|N|Y
F5PS4A|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PS4A|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A|9W9W|Ascari Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F5PS4A|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
F5PS4A|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20220615|99991231|2023|N|Y
F5PS4A|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PS4A|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
F5PS4A|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
F5PS4A|Z7Z7|Chronos Grey|     0.00|20220615|99991231|2023|N|Y
F5PS4A|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PS4A|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PS4A_E07|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PS4A_E07|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E07|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|6Y6Y|Daytona Gray Pearlescent| 12086.96|20230614|99991231|2024|N|Y
F5PS4A_E24|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|B1B1|Progressive Red Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|Q0Q0|Individual paint finish, Audi exclusive| 43478.26|20230614|99991231|2024|N|Y
F5PS4A_E24|Z7Z7|Chronos Grey|     0.00|20230614|99991231|2024|N|Y
F5PS4A_E24|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
F83RH7|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F83RH7|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|6Y6Y|Daytona Gray Pearlescent|     0.00|20220615|99991231|2023|N|Y
F83RH7|6Y6Y|Daytona Gray Pearlescent|     0.00|20230614|99991231|2024|N|Y
F83RH7|8R8R|Kemora Gray Metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|8R8R|Kemora Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F83RH7|9W9W|Ascari Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F83RH7|L5L5|Floret Silver Metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|L5L5|Floret Silver Metallic|     0.00|20230614|99991231|2024|N|Y
F83RH7|M1M1|Suzuka Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F83RH7|M1M1|Suzuka Gray Metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|Q0Q0|Individual paint finish, Audi exclusive| 76521.74|20220615|99991231|2023|N|Y
F83RH7|Q0Q0|Individual paint finish, Audi exclusive| 76521.74|20230614|99991231|2024|N|Y
F83RH7|T9T9|Ibis White|     0.00|20230614|99991231|2024|N|Y
F83RH7|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
F83RH7|V0V0|Tactical Green Metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|V0V0|Tactical Green Metallic|     0.00|20230614|99991231|2024|N|Y
F83RH7|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
F83RH7|Y1Y1|Tango Red Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
F83RJ7|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|6Y6Y|Daytona Gray Pearlescent|     0.00|20230614|99991231|2024|N|Y
F83RJ7|6Y6Y|Daytona Gray Pearlescent|     0.00|20220615|99991231|2023|N|Y
F83RJ7|8R8R|Kemora Gray Metallic|     0.00|20220615|99991231|2023|N|Y
F83RJ7|8R8R|Kemora Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|9W9W|Ascari Blue Metallic|     0.00|20220615|99991231|2023|N|Y
F83RJ7|9W9W|Ascari Blue Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|L5L5|Floret Silver Metallic|     0.00|20220615|99991231|2023|N|Y
F83RJ7|L5L5|Floret Silver Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|M1M1|Suzuka Gray Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|M1M1|Suzuka Gray Metallic|     0.00|20220615|99991231|2023|N|Y
F83RJ7|Q0Q0|Individual paint finish, Audi exclusive| 76521.74|20230614|99991231|2024|N|Y
F83RJ7|Q0Q0|Individual paint finish, Audi exclusive| 76521.74|20220615|99991231|2023|N|Y
F83RJ7|T9T9|Ibis White|     0.00|20230614|99991231|2024|N|Y
F83RJ7|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
F83RJ7|V0V0|Tactical Green Metallic|     0.00|20220615|99991231|2023|N|Y
F83RJ7|V0V0|Tactical Green Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|Y1Y1|Tango Red Metallic|     0.00|20230614|99991231|2024|N|Y
F83RJ7|Y1Y1|Tango Red Metallic|     0.00|20220615|99991231|2023|N|Y
FVPRSY|0E0E|Myth Black Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPRSY|2Y2Y|Glacier White Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPRSY|6Y6Y|Daytona Gray Pearlescent| 11130.43|20220615|99991231|2023|N|Y
FVPRSY|7R7R|Kyalami Green|  2426.09|20220615|99991231|2023|N|Y
FVPRSY|M9M9|Pulse Orange|  2426.09|20220615|99991231|2023|N|Y
FVPRSY|N6N6|Turbo Blue|  2426.09|20220615|99991231|2023|N|Y
FVPRSY|O0O0|Matte effect paint finish, Audi exclusiv| 69565.22|20220615|99991231|2023|N|Y
FVPRSY|Q0Q0|Individual paint finish, Audi exclusive| 46086.96|20220615|99991231|2023|N|Y
FVPRSY|R1R1|Python Yellow Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPRSY|T3T3|Nardo Gray|     0.00|20220615|99991231|2023|N|Y
FVPRSY|Y1Y1|Tango Red Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|0E0E|Myth Black Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|2D2D|Navarra Blue Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|2Y2Y|Glacier White Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|6Y6Y|Daytona Gray Pearlescent| 11130.43|20220615|99991231|2023|N|Y
FVPS3L|G3G3|Nano Gray Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|L5L5|Floret Silver Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|M9M9|Pulse Orange|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|N6N6|Turbo Blue|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|O0O0|Matte effect paint finish, Audi exclusiv| 69565.22|20220615|99991231|2023|N|Y
FVPS3L|Q0Q0|Individual paint finish, Audi exclusive| 46086.96|20220615|99991231|2023|N|Y
FVPS3L|R1R1|Python Yellow Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
FVPS3L|Y1Y1|Tango Red Metallic|  2426.09|20220615|99991231|2023|N|Y
FVPS3L|Z7Z7|Chronos Gray Metallic|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|0E0E|Myth Black Metallic|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|0EPA|Myth Black Metallic+Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|2Y2Y|Glacier White Metallic|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|2YPA|Glacier White Metallic+Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|6Y6Y|Daytona Gray Pearlescent| 11130.43|20220615|99991231|2023|N|Y
FVRRSY|6YPA|Daytona Gray Pearlescent+Black top| 11130.43|20220615|99991231|2023|N|Y
FVRRSY|7R7R|Kyalami Green|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|7RPA|Kyalami Green+Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|M9M9|Pulse Orange|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|M9PA|Pulse Orange+Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|N6N6|Turbo Blue|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|N6PA|Turbo Blue+Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|O0PA|Matte effect paint finish Black top| 69565.22|20220615|99991231|2023|N|Y
FVRRSY|Q0PA|Individual paint finish+Black top| 46086.96|20220615|99991231|2023|N|Y
FVRRSY|R1PA|Python Yellow Metallic Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|T3PA|Nardo Gray+Black top|     0.00|20220615|99991231|2023|N|Y
FVRRSY|T3T3|Nardo Gray|     0.00|20220615|99991231|2023|N|Y
FVRRSY|Y1PA|Tango Red Metallic+Black top|  2426.09|20220615|99991231|2023|N|Y
FVRRSY|Y1Y1|Tango Red Metallic|  2426.09|20220615|99991231|2023|N|Y
FYGAFY|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
FYGAFY|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
FYGAFY|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
FYGAFY|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|A2A2|Brilliant Black|     0.00|20220615|99991231|2023|N|Y
FYGAFY|A2A2|Brilliant Black|     0.00|20230614|99991231|2024|N|Y
FYGAFY|H1H1|Manhattan Gray Metallic|     0.00|20230614|99991231|2024|N|Y
FYGAFY|H1H1|Manhattan Gray Metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|L5L5|Floret Silver Metallic|     0.00|20230614|99991231|2024|N|Y
FYGAFY|L5L5|Floret Silver Metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
FYGAFY|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|Q0Q0|Individual paint finish, Audi exclusive| 47826.09|20220615|99991231|2023|N|Y
FYGAFY|Q0Q0|Individual paint finish, Audi exclusive| 47826.09|20230614|99991231|2024|N|Y
FYGAFY|T7T7|Matador Red Metallic|     0.00|20220615|99991231|2023|N|Y
FYGAFY|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
FYGAFY|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
FYGBFY|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
FYGBFY|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|2D2D|Navarra Blue Metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|2D2D|Navarra Blue Metallic|     0.00|20230614|99991231|2024|N|Y
FYGBFY|2Y2Y|Glacier White Metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|2Y2Y|Glacier White Metallic|     0.00|20230614|99991231|2024|N|Y
FYGBFY|A2A2|Brilliant Black|     0.00|20220615|99991231|2023|N|Y
FYGBFY|A2A2|Brilliant Black|     0.00|20230614|99991231|2024|N|Y
FYGBFY|H1H1|Manhattan Gray Metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|H1H1|Manhattan Gray Metallic|     0.00|20230614|99991231|2024|N|Y
FYGBFY|L5L5|Floret Silver Metallic|     0.00|20230614|99991231|2024|N|Y
FYGBFY|L5L5|Floret Silver Metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|M4M4|District Green Metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|M4M4|District Green Metallic|     0.00|20230614|99991231|2024|N|Y
FYGBFY|Q0Q0|Individual paint finish, Audi exclusive| 47826.09|20230614|99991231|2024|N|Y
FYGBFY|Q0Q0|Individual paint finish, Audi exclusive| 47826.09|20220615|99991231|2023|N|Y
FYGBFY|T7T7|Matador Red Metallic|     0.00|20220615|99991231|2023|N|Y
FYGBFY|T9T9|Ibis White|     0.00|20220615|99991231|2023|N|Y
FYGBFY|Z9Z9|Arkona White|     0.00|20230614|99991231|2024|N|Y
FYGC3Y|0E0E|Myth black metallic|     0.00|20230614|99991231|2024|N|Y
FYGC3Y|0E0E|Myth black metallic|     0.00|20220615|99991231|2023|N|Y
