model code|option code|option description|price|pricfrom|priceto|model year|incl_tax|active|deleted|standard
AX15WT|7X2|Park Distance Control - warning signals|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|6K4|Forward Collision Warning Front Assist A|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|6K4|Forward Collision Warning Front Assist A|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|5I6|Easy Open & Close - sensor controlled lu|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|5I6|Easy Open & Close - sensor controlled lu|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|590|VW SERVICE PLAN STD - 60(MON)/ 90000(KM)|               22690.00|20240401|99991231|2024|N|Y|N|N
AX15WT|590|VW SERVICE PLAN STD - 60(MON)/ 90000(KM)|               20000.00|20221201|99991231|2023|N|Y|N|N
AX15WT|4UP|Driver and front passenger airbag with f|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|4UP|Driver and front passenger airbag with f|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|4F2|Convenience key|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|4F2|Convenience key|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|31K|License plate carrier in front and rear|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|31K|License plate carrier in front and rear|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230822|99991231|2024|N|Y|N|N
AX15WT|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230112|99991231|2023|N|Y|N|N
AX15WT|0RF|With electronic steering column lock|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|0RF|With electronic steering column lock|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|0FW|Wolfsburg manufacturing sequence|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|0FW|Wolfsburg manufacturing sequence|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|7Y1|Lane change system Side Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|KS2|Head-up display|               10043.48|20230112|99991231|2023|N|Y|N|N
AX15WT|KA6|Area View including rear view camera sys|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|KA6|Area View including rear view camera sys|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|KA2|Rear view camera system|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|KA2|Rear view camera system|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|BP4|Special requirements for Namibia|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|BP4|Special requirements for Namibia|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|BN3|Special requirements for Botswana|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|BN3|Special requirements for Botswana|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|9S0|Multi-color Active Info Display, selecti|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|9S0|Multi-color Active Info Display, selecti|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|9JC|Smoker's package|                 565.22|20230822|99991231|2024|N|Y|N|N
AX15WT|9JC|Smoker's package|                 565.22|20230112|99991231|2023|N|Y|N|N
AX15WT|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230822|99991231|2024|N|Y|N|N
AX15WT|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230112|99991231|2023|N|Y|N|N
AX15WT|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230822|99991231|2024|N|Y|N|N
AX15WT|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230112|99991231|2023|N|Y|N|N
AX15WT|8G1|High-beam control Light Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT|8G1|High-beam control Light Assist|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20230822|99991231|2024|N|Y|N|N
AX15WT|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20220715|99991231|2023|N|Y|N|N
AX15WT|7Y1|Lane change system Side Assist|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|BP4|Special requirements for Namibia|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|BN3|Special requirements for Botswana|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|9S0|Multi-color Active Info Display, selecti|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|9JC|Smoker's package|                 565.22|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|8G1|High-beam control Light Assist|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20220715|99991231|2023|N|Y|N|N
AX15WT_E04|7Y1|Lane change system Side Assist|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|7X5|Park Assist with Park Distance Control|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|7X2|Park Distance Control - warning signals|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|6K4|Forward Collision Warning Front Assist A|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|5I6|Easy Open & Close - sensor controlled lu|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|590|VW SERVICE PLAN STD - 60(MON)/ 90000(KM)|               20000.00|20221201|99991231|2023|N|Y|N|N
AX15WT_E04|4UP|Driver and front passenger airbag with f|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|4F2|Convenience key|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|31K|License plate carrier in front and rear|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|0RF|With electronic steering column lock|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|0FW|Wolfsburg manufacturing sequence|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|WCL|Navigation system "Discover Pro"|               16521.74|20220715|99991231|2023|N|Y|N|N
AX15WT_E04|WC9|R-Line "Black Style" Volkswagen R|               26521.74|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|WC7|Area view camera system incl.Park Assist|               13260.87|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|WC6|Rear view camera system incl.Park Assist|                5739.13|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|VL3|Extended and proactive pedestrian protec|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|S77|No Option Description - Contact VWSA IT|                   0.00|20220728|99991231|2023|N|Y|N|Y
AX15WT_E04|S0E|Special vehicle|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|S0C|Introductory volume|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|QK1|Multi-Functional Sensor|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|PXC|IQ Lights: Matrix LED|               13260.87|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|PSF|Sports Suspension|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|PSB|Sports Suspension|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|PS2|Tilting and sliding panoramic sunroof wi|               15217.39|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|PRA|Space- & Weight Spare Wheel|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|PJB|20" Suzuka alloy wheels 8.5J x 20, Dark|               12260.87|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|PE2|Easy Open & Close Package with Safelock|               10695.65|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|PCG|IQ Drive:Adaptive Cruise Control, Pedest|                9913.04|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|PCF|IQ Drive: Adaptive Cruise Control, Lane|               17913.04|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|PAH|IQ Drive: Adaptive Cruise Control and Fa|                5739.13|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|KS2|Head-up display|               10043.48|20230112|99991231|2023|N|Y|N|N
AX15WT_E04|KA6|Area View including rear view camera sys|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E04|KA2|Rear view camera system|                   0.00|20220715|99991231|2023|N|Y|N|Y
AX15WT_E08|KA2|Rear view camera system|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|KA6|Area View including rear view camera sys|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|KS2|Head-up display|               10043.48|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PAH|IQ Drive: Adaptive Cruise Control and Fa|                5739.13|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PCF|IQ Drive: Adaptive Cruise Control, Lane|               17913.04|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PCG|IQ Drive:Adaptive Cruise Control, Pedest|                9913.04|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PE2|Easy Open & Close Package with Safelock|               10695.65|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PJB|20" Suzuka alloy wheels 8.5J x 20, Dark|               12260.87|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PRA|Space- & Weight Spare Wheel|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|PS2|Tilting and sliding panoramic sunroof wi|               15217.39|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|PSB|Sports Suspension|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|PSF|Sports Suspension|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|PXC|IQ Lights: Matrix LED|               13260.87|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|QK1|Multi-Functional Sensor|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|S0C|Introductory volume|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|S0E|Special vehicle|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|S77|No Option Description - Contact VWSA IT|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|VL3|Extended and proactive pedestrian protec|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|WC6|Rear view camera system incl.Park Assist|                5739.13|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|WC7|Area view camera system incl.Park Assist|               13260.87|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|WC9|R-Line "Black Style" Volkswagen R|               26521.74|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|WCL|Navigation system "Discover Pro"|               16521.74|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|0FW|Wolfsburg manufacturing sequence|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|0RF|With electronic steering column lock|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|31K|License plate carrier in front and rear|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|4F2|Convenience key|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|4UP|Driver and front passenger airbag with f|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|590|VW SERVICE PLAN STD - 60(MON)/ 90000(KM)|               22690.00|20240401|99991231|2024|N|Y|N|N
AX15WT_E08|5I6|Easy Open & Close - sensor controlled lu|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|6K4|Forward Collision Warning Front Assist A|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|7X2|Park Distance Control - warning signals|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|7X5|Park Assist with Park Distance Control|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|7Y1|Lane change system Side Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|8G1|High-beam control Light Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|9JC|Smoker's package|                 565.22|20230822|99991231|2024|N|Y|N|N
AX15WT_E08|9S0|Multi-color Active Info Display, selecti|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|BN3|Special requirements for Botswana|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E08|BP4|Special requirements for Namibia|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|PS2|Tilting and sliding panoramic sunroof wi|               15217.39|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|PRA|Space- & Weight Spare Wheel|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|PJB|20" Suzuka alloy wheels 8.5J x 20, Dark|               12260.87|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|PE2|Easy Open & Close Package with Safelock|               10695.65|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|PCG|IQ Drive:Adaptive Cruise Control, Pedest|                9913.04|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|PCF|IQ Drive: Adaptive Cruise Control, Lane|               17913.04|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|PAH|IQ Drive: Adaptive Cruise Control and Fa|                5739.13|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|KS2|Head-up display|               10043.48|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|KA6|Area View including rear view camera sys|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|KA2|Rear view camera system|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|BP4|Special requirements for Namibia|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|BN3|Special requirements for Botswana|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|9S0|Multi-color Active Info Display, selecti|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|9JC|Smoker's package|                 565.22|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|8G1|High-beam control Light Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|7Y1|Lane change system Side Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|7X5|Park Assist with Park Distance Control|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|7X2|Park Distance Control - warning signals|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|0FW|Wolfsburg manufacturing sequence|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|0RF|With electronic steering column lock|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|31K|License plate carrier in front and rear|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|4F2|Convenience key|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|4UP|Driver and front passenger airbag with f|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|590|VW SERVICE PLAN STD - 60(MON)/ 90000(KM)|               22690.00|20240401|99991231|2024|N|Y|N|N
AX15WT_E14|5I6|Easy Open & Close - sensor controlled lu|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|6K4|Forward Collision Warning Front Assist A|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|WCL|Navigation system "Discover Pro"|               16521.74|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|PSB|Sports Suspension|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|PSF|Sports Suspension|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|PXC|IQ Lights: Matrix LED|               13260.87|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|QK1|Multi-Functional Sensor|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|S0C|Introductory volume|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|S0E|Special vehicle|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|WC9|R-Line "Black Style" Volkswagen R|               26521.74|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|WC7|Area view camera system incl.Park Assist|               13260.87|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|WC6|Rear view camera system incl.Park Assist|                5739.13|20230822|99991231|2024|N|Y|N|N
AX15WT_E14|S77|No Option Description - Contact VWSA IT|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX15WT_E14|VL3|Extended and proactive pedestrian protec|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|VL3|Pedestrian monitoring|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|S77|No Option Description - Contact VWSA IT|                   0.00|20231122|99991231|2024|N|Y|N|Y
AX1RTT|VL3|Pedestrian monitoring|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|WC6|Rear view camera system incl.Park Assist|                5739.13|20230112|99991231|2023|N|Y|N|N
AX1RTT|WC6|Rear view camera system incl.Park Assist|                5739.13|20230822|99991231|2024|N|Y|N|N
AX1RTT|PZ6|Cargo Package|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|PZ6|Cargo Package|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|PXC|IQ Lights: Matrix LED|               13260.87|20230822|99991231|2024|N|Y|N|N
AX1RTT|PXC|IQ Lights: Matrix LED|               13260.87|20230112|99991231|2023|N|Y|N|N
AX1RTT|PS2|Tilting and sliding panoramic sunroof wi|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|WC7|Area view camera system incl.Park Assist|               13260.87|20230112|99991231|2023|N|Y|N|N
AX1RTT|WC7|Area view camera system incl.Park Assist|               13260.87|20230822|99991231|2024|N|Y|N|N
AX1RTT|WCL|Navigation system "Discover Pro"|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|WCL|Navigation system "Discover Pro"|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|WCT|Reserved for VI|                   0.00|20221005|99991231|2023|N|Y|N|Y
AX1RTT|WCT|Reserved for VI|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|WL5|Leather trim "Vienna" (RHD vehicle) with|                   0.00|20221005|99991231|2023|N|Y|N|Y
AX1RTT|WL5|Leather trim "Vienna" (RHD vehicle) with|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|WZ2|Multi-Functional Sensor|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|WZ2|Multi-Functional Sensor|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|PS2|Tilting and sliding panoramic sunroof wi|                   0.00|20221005|99991231|2023|N|Y|N|Y
AX1RTT|PJZ|"Estoril" 8.5J x 21, Black, tires 255/35|               12608.70|20230822|99991231|2024|N|Y|N|N
AX1RTT|PJZ|"Estoril" 8.5J x 21, Black, tires 255/35|               12608.70|20221117|99991231|2023|N|Y|N|N
AX1RTT|PJX|"Estoril" 8.5J x 21, Black, diamond-turn|               15217.39|20230822|99991231|2024|N|Y|N|N
AX1RTT|PJX|"Estoril" 8.5J x 21, Black, diamond-turn|               15217.39|20230112|99991231|2023|N|Y|N|N
AX1RTT|PE2|Easy Open & Close Package with Safelock|               10695.65|20230822|99991231|2024|N|Y|N|N
AX1RTT|PE2|Easy Open & Close Package with Safelock|               10695.65|20230112|99991231|2023|N|Y|N|N
AX1RTT|PCG|IQ Drive:Adaptive Cruise Control, Pedest|                9913.04|20230112|99991231|2023|N|Y|N|N
AX1RTT|PCG|IQ Drive:Adaptive Cruise Control, Pedest|                9913.04|20230822|99991231|2024|N|Y|N|N
AX1RTT|PCF|IQ Drive: Adaptive Cruise Control, Lane|               17913.04|20230822|99991231|2024|N|Y|N|N
AX1RTT|PCF|IQ Drive: Adaptive Cruise Control, Lane|               17913.04|20230112|99991231|2023|N|Y|N|N
AX1RTT|PBS|R "Black Style Package" Volkswagen R|               25739.13|20230822|99991231|2024|N|Y|N|N
AX1RTT|PBS|R "Black Style Package" Volkswagen R|               25739.13|20230112|99991231|2023|N|Y|N|N
AX1RTT|PAH|IQ Drive: Adaptive Cruise Control and Fa|                5739.13|20230822|99991231|2024|N|Y|N|N
AX1RTT|PAH|IQ Drive: Adaptive Cruise Control and Fa|                5739.13|20230112|99991231|2023|N|Y|N|N
AX1RTT|KS2|Head-up display|               10043.48|20230822|99991231|2024|N|Y|N|N
AX1RTT|KS2|Head-up display|               10043.48|20230112|99991231|2023|N|Y|N|N
AX1RTT|KA6|Area view camera system|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|KA2|Rear view camera system|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|KA2|Rear view camera system|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|KA6|Area view camera system|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|BP4|Special requirements for Namibia|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|BN3|Special requirements for Botswana|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|9S0|Multi-color Active Info Display, selecti|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|9S0|Multi-color Active Info Display, selecti|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|9JC|Smoker's package|                 565.22|20230822|99991231|2024|N|Y|N|N
AX1RTT|9JC|Smoker's package|                 565.22|20230112|99991231|2023|N|Y|N|N
AX1RTT|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230822|99991231|2024|N|Y|N|N
AX1RTT|9IJ|Inductive Charging System (Only In SA)|                3739.13|20230112|99991231|2023|N|Y|N|N
AX1RTT|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|8T8|Adaptive Cruise Control ACC "stop & go"|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230822|99991231|2024|N|Y|N|N
AX1RTT|8RI|Harman Kardon sound system, 8+1 speakers|               10956.52|20230112|99991231|2023|N|Y|N|N
AX1RTT|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20221003|99991231|2023|N|Y|N|N
AX1RTT|8A9|Trailer manoeuvring system Trailer Assis|                7913.04|20230822|99991231|2024|N|Y|N|N
AX1RTT|7Y1|Lane change system Side Assist|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|7Y1|Lane change system Side Assist|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|7X5|Park Assist with Park Distance Control|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|7X5|Park Assist with Park Distance Control|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|7X2|Park Distance Control - warning signals|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|7X2|Park Distance Control - warning signals|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|6K4|Forward Collision Warning Front Assist A|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|6K4|Forward Collision Warning Front Assist A|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|5I6|Easy Open - sensor controlled luggage co|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|5I6|Easy Open - sensor controlled luggage co|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|510|VW PREMIUM MP STD - 60(MON)/ 100000(KM)|               50870.00|20240401|99991231|2024|N|Y|N|N
AX1RTT|510|VW PREMIUM MP STD - 60(MON)/ 100000(KM)|               47391.00|20221202|99991231|2023|N|Y|N|N
AX1RTT|4UP|Driver and front passenger airbag with f|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|4UP|Driver and front passenger airbag with f|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|4F2|Convenience key|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|4F2|Convenience key|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|3A0|ISOFIX anchorage points for mounting 2 c|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230822|99991231|2024|N|Y|N|N
AX1RTT|1M6|Folding Trailer Hitch - With Electric Re|                8956.52|20230112|99991231|2023|N|Y|N|N
AX1RTT|0RE|Without electronic steering column lock|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|0RE|Without electronic steering column lock|                   0.00|20221206|99991231|2023|N|Y|N|Y
AX1RTT|0P8|R Performance exhaust system; rear muffl|               63478.26|20230822|99991231|2024|N|Y|N|N
AX1RTT|0P8|R Performance exhaust system; rear muffl|               63478.26|20230307|99991231|2023|N|Y|N|N
AX1RTT|0FW|Wolfsburg manufacturing sequence|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|0FW|Wolfsburg manufacturing sequence|                   0.00|20221003|99991231|2023|N|Y|N|Y
AX1RTT|BN3|Special requirements for Botswana|                   0.00|20230822|99991231|2024|N|Y|N|Y
AX1RTT|BP4|Special requirements for Namibia|                   0.00|20230822|99991231|2024|N|Y|N|Y
